AccountingDate,Date,CoinIn,Games
9/27/2023,9/27/23 10:00 PM,599868.44,287983
9/27/2023,9/27/23 11:00 PM,517526.47,242894
9/27/2023,9/28/23 12:00 AM,446743.13,191927
9/27/2023,9/28/23 1:00 AM,322752.51,155039
9/27/2023,9/28/23 2:00 AM,273430.9,103634
9/27/2023,9/28/23 3:00 AM,240221,76653
9/27/2023,9/28/23 4:00 AM,132271.51,48447
9/27/2023,9/28/23 5:00 AM,95848.92,47303
9/28/2023,9/28/23 6:00 AM,31116.23,16241
9/28/2023,9/28/23 7:00 AM,43495.62,21356
9/28/2023,9/28/23 8:00 AM,65637.96,38588
9/28/2023,9/28/23 9:00 AM,97042.03,65430
9/28/2023,9/28/23 10:00 AM,153289.18,103750
9/28/2023,9/28/23 11:00 AM,244733.68,147256
9/28/2023,9/28/23 12:00 PM,307576.64,178447
9/28/2023,9/28/23 1:00 PM,335001.68,202568
9/28/2023,9/28/23 2:00 PM,329025.42,205925
9/28/2023,9/28/23 3:00 PM,380965.63,225499
9/28/2023,9/28/23 4:00 PM,412984.59,265153
9/28/2023,9/28/23 5:00 PM,424737.2,266737
9/28/2023,9/28/23 6:00 PM,508862.99,295245
9/28/2023,9/28/23 7:00 PM,514037.15,318071
9/28/2023,9/28/23 8:00 PM,523625.95,322743
9/28/2023,9/28/23 9:00 PM,515544.19,308228
9/28/2023,9/28/23 10:00 PM,446066.86,272902
9/28/2023,9/28/23 11:00 PM,404809.2,221820
9/28/2023,9/29/23 12:00 AM,359318.71,186705
9/28/2023,9/29/23 1:00 AM,273362.53,149397
9/28/2023,9/29/23 2:00 AM,248128.03,123380
9/28/2023,9/29/23 3:00 AM,200745.67,104541
9/28/2023,9/29/23 4:00 AM,125201.39,69264
9/28/2023,9/29/23 5:00 AM,121832.93,69947
9/29/2023,9/29/23 6:00 AM,76901.84,37134
9/29/2023,9/29/23 7:00 AM,86376.12,45177
9/29/2023,9/29/23 8:00 AM,106080.14,67637
9/29/2023,9/29/23 9:00 AM,184358.34,110724
9/29/2023,9/29/23 10:00 AM,302267.22,168737
9/29/2023,9/29/23 11:00 AM,367024.6,227293
9/29/2023,9/29/23 12:00 PM,472372.83,286812
9/29/2023,9/29/23 1:00 PM,526958.22,321606
9/29/2023,9/29/23 2:00 PM,579907.49,353476
9/29/2023,9/29/23 3:00 PM,688897.53,366643
9/29/2023,9/29/23 4:00 PM,768292,410546
9/29/2023,9/29/23 5:00 PM,716949.43,423411
9/29/2023,9/29/23 6:00 PM,828861.73,482014
9/29/2023,9/29/23 7:00 PM,1011522.12,530302
9/29/2023,9/29/23 8:00 PM,1091511.4,553710
9/29/2023,9/29/23 9:00 PM,1070501.14,560888
9/29/2023,9/29/23 10:00 PM,1017908.68,574720
9/29/2023,9/29/23 11:00 PM,1029898.18,509402
9/29/2023,9/30/23 12:00 AM,921934.63,454213
9/29/2023,9/30/23 1:00 AM,746770.86,367205
9/29/2023,9/30/23 2:00 AM,615910.36,269641
9/29/2023,9/30/23 3:00 AM,420355.52,198318
9/29/2023,9/30/23 4:00 AM,257433.26,128896
9/29/2023,9/30/23 5:00 AM,206507.28,105213
9/30/2023,9/30/23 6:00 AM,103199.68,52097
9/30/2023,9/30/23 7:00 AM,110411.97,56915
9/30/2023,9/30/23 8:00 AM,142936.97,98986
9/30/2023,9/30/23 9:00 AM,168114.74,128217
9/30/2023,9/30/23 10:00 AM,251565.03,170535
9/30/2023,9/30/23 11:00 AM,352251.66,219217
9/30/2023,9/30/23 12:00 PM,449944.66,265555
9/30/2023,9/30/23 1:00 PM,539158.11,316885
9/30/2023,9/30/23 2:00 PM,621185.07,360217
9/30/2023,9/30/23 3:00 PM,618995.8,396883
9/30/2023,9/30/23 4:00 PM,690022.49,418543
9/30/2023,9/30/23 5:00 PM,770222.64,429054
9/30/2023,9/30/23 6:00 PM,831580.41,457315
9/30/2023,9/30/23 7:00 PM,796116.38,488807
9/30/2023,9/30/23 8:00 PM,958455.77,531481
9/30/2023,9/30/23 9:00 PM,1044773.28,542849
9/30/2023,9/30/23 10:00 PM,1013678.35,557446
9/30/2023,9/30/23 11:00 PM,961977.34,522894
9/30/2023,10/1/23 12:00 AM,906718.74,489900
9/30/2023,10/1/23 1:00 AM,710337.69,401536
9/30/2023,10/1/23 2:00 AM,501707.08,295514
9/30/2023,10/1/23 3:00 AM,393579.78,233857
9/30/2023,10/1/23 4:00 AM,265988.62,140905
9/30/2023,10/1/23 5:00 AM,223390.52,103615
10/1/2023,10/1/23 6:00 AM,121062.01,52165
10/1/2023,10/1/23 7:00 AM,117273.24,61228
10/1/2023,10/1/23 8:00 AM,148171.95,88082
10/1/2023,10/1/23 9:00 AM,205804.14,125871
10/1/2023,10/1/23 10:00 AM,287681.04,167993
10/1/2023,10/1/23 11:00 AM,383531.38,214873
10/1/2023,10/1/23 12:00 PM,447070.65,245870
10/1/2023,10/1/23 1:00 PM,506247.12,288298
10/1/2023,10/1/23 2:00 PM,611937.9,314252
10/1/2023,10/1/23 3:00 PM,524593.72,323344
10/1/2023,10/1/23 4:00 PM,664241.18,361278
10/1/2023,10/1/23 5:00 PM,750240.07,382610
10/1/2023,10/1/23 6:00 PM,757928.1,389266
10/1/2023,10/1/23 7:00 PM,794654.94,415417
10/1/2023,10/1/23 8:00 PM,714626.57,419149
10/1/2023,10/1/23 9:00 PM,701153.23,385246
10/1/2023,10/1/23 10:00 PM,646566.58,346226
10/1/2023,10/1/23 11:00 PM,543666.63,290883
10/1/2023,10/2/23 12:00 AM,434506.66,223927
10/1/2023,10/2/23 1:00 AM,316807.05,158117
10/1/2023,10/2/23 2:00 AM,184143.24,101615
10/1/2023,10/2/23 3:00 AM,142287.66,65102
10/1/2023,10/2/23 4:00 AM,88855.16,47746
10/1/2023,10/2/23 5:00 AM,64468.41,39605
10/2/2023,10/2/23 6:00 AM,19934.3,20052
10/2/2023,10/2/23 7:00 AM,24703.36,16993
10/2/2023,10/2/23 8:00 AM,74640.57,37597
10/2/2023,10/2/23 9:00 AM,129346.39,76810
10/2/2023,10/2/23 10:00 AM,168158.6,107316
10/2/2023,10/2/23 11:00 AM,224982.81,147311
10/2/2023,10/2/23 12:00 PM,321342.08,196475
10/2/2023,10/2/23 1:00 PM,361018.7,214176
10/2/2023,10/2/23 2:00 PM,439868.68,236735
10/2/2023,10/2/23 3:00 PM,414324.95,241267
10/2/2023,10/2/23 4:00 PM,445331.4,238585
10/2/2023,10/2/23 5:00 PM,472989.1,237035
10/2/2023,10/2/23 6:00 PM,504778.49,242506
10/2/2023,10/2/23 7:00 PM,521514.18,253548
10/2/2023,10/2/23 8:00 PM,595885.16,271795
10/2/2023,10/2/23 9:00 PM,577274.7,257905
10/2/2023,10/2/23 10:00 PM,491789.56,228219
10/2/2023,10/2/23 11:00 PM,420759.28,188569
10/2/2023,10/3/23 12:00 AM,375286.86,157183
10/2/2023,10/3/23 1:00 AM,296484.37,107286
10/2/2023,10/3/23 2:00 AM,206388.68,94995
10/2/2023,10/3/23 3:00 AM,145454.4,75935
10/2/2023,10/3/23 4:00 AM,89999.24,50545
10/2/2023,10/3/23 5:00 AM,88929.02,49940
10/3/2023,10/3/23 6:00 AM,52596.54,29303
10/3/2023,10/3/23 7:00 AM,59496.58,32463
10/3/2023,10/3/23 8:00 AM,105107.54,65404
10/3/2023,10/3/23 9:00 AM,148985.06,123350
10/3/2023,10/3/23 10:00 AM,295574.66,230788
10/3/2023,10/3/23 11:00 AM,445302.57,339567
10/3/2023,10/3/23 12:00 PM,546485.44,407083
10/3/2023,10/3/23 1:00 PM,591065.09,447715
10/3/2023,10/3/23 2:00 PM,656154.77,447060
10/3/2023,10/3/23 3:00 PM,716055.26,451988
10/3/2023,10/3/23 4:00 PM,631037.42,438921
10/3/2023,10/3/23 5:00 PM,659416.12,484571
10/3/2023,10/3/23 6:00 PM,743389.79,492863
10/3/2023,10/3/23 7:00 PM,737000.86,476244
10/3/2023,10/3/23 8:00 PM,764665.26,477237
10/3/2023,10/3/23 9:00 PM,635693.85,434185
10/3/2023,10/3/23 10:00 PM,527799,344270
10/3/2023,10/3/23 11:00 PM,381267.29,250678
10/3/2023,10/4/23 12:00 AM,273259.93,166548
10/3/2023,10/4/23 1:00 AM,233469.94,131807
10/3/2023,10/4/23 2:00 AM,193611.76,98486
10/3/2023,10/4/23 3:00 AM,140619.05,72992
10/3/2023,10/4/23 4:00 AM,156085.38,52676
10/3/2023,10/4/23 5:00 AM,171126.02,53091
10/4/2023,10/4/23 6:00 AM,117514.28,26063
10/4/2023,10/4/23 7:00 AM,56114.5,20624
10/4/2023,10/4/23 8:00 AM,83377.05,31202
10/4/2023,10/4/23 9:00 AM,131224.72,66700
10/4/2023,10/4/23 10:00 AM,213750.02,126768
10/4/2023,10/4/23 11:00 AM,283970.12,189559
10/4/2023,10/4/23 12:00 PM,335647.62,231058
10/4/2023,10/4/23 1:00 PM,428615.49,255433
10/4/2023,10/4/23 2:00 PM,457413.94,280822
10/4/2023,10/4/23 3:00 PM,463544.95,278033
10/4/2023,10/4/23 4:00 PM,514957.68,300535
10/4/2023,10/4/23 5:00 PM,560802.13,311657
10/4/2023,10/4/23 6:00 PM,594941.62,323876
10/4/2023,10/4/23 7:00 PM,574641.33,325426
10/4/2023,10/4/23 8:00 PM,610644.07,337240
10/4/2023,10/4/23 9:00 PM,589909.47,321228
10/4/2023,10/4/23 10:00 PM,489901.92,269665
10/4/2023,10/4/23 11:00 PM,359167.72,220904
10/4/2023,10/5/23 12:00 AM,259068.98,155090
10/4/2023,10/5/23 1:00 AM,191596.22,125034
10/4/2023,10/5/23 2:00 AM,167519.98,87792
10/4/2023,10/5/23 3:00 AM,146333.45,71911
10/4/2023,10/5/23 4:00 AM,111309.15,48064
10/4/2023,10/5/23 5:00 AM,114372.72,47833
10/5/2023,10/5/23 6:00 AM,47603.18,23712
10/5/2023,10/5/23 7:00 AM,58121.11,29919
10/5/2023,10/5/23 8:00 AM,68728.79,42130
10/5/2023,10/5/23 9:00 AM,113940.97,69304
10/5/2023,10/5/23 10:00 AM,203445.87,139662
10/5/2023,10/5/23 11:00 AM,344428.44,201055
10/5/2023,10/5/23 12:00 PM,390480.52,228650
10/5/2023,10/5/23 1:00 PM,435948.25,282794
10/5/2023,10/5/23 2:00 PM,487853.54,289508
10/5/2023,10/5/23 3:00 PM,482153.58,282363
10/5/2023,10/5/23 4:00 PM,506232.72,300065
10/5/2023,10/5/23 5:00 PM,487804.2,302900
10/5/2023,10/5/23 6:00 PM,500189.67,303849
10/5/2023,10/5/23 7:00 PM,502197.1,326617
10/5/2023,10/5/23 8:00 PM,577827.29,347291
10/5/2023,10/5/23 9:00 PM,565683.73,340558
10/5/2023,10/5/23 10:00 PM,491201.71,284821
10/5/2023,10/5/23 11:00 PM,382373.11,222895
10/5/2023,10/6/23 12:00 AM,337062.17,185391
10/5/2023,10/6/23 1:00 AM,284479.63,146085
10/5/2023,10/6/23 2:00 AM,279973.64,90463
10/5/2023,10/6/23 3:00 AM,285445.77,77317
10/5/2023,10/6/23 4:00 AM,161413.23,52207
10/5/2023,10/6/23 5:00 AM,205324.54,56985
10/6/2023,10/6/23 6:00 AM,99152.48,28659
10/6/2023,10/6/23 7:00 AM,67780.29,35582
10/6/2023,10/6/23 8:00 AM,82514.39,57228
10/6/2023,10/6/23 9:00 AM,140690.52,96755
10/6/2023,10/6/23 10:00 AM,265957.62,150735
10/6/2023,10/6/23 11:00 AM,343358.87,213006
10/6/2023,10/6/23 12:00 PM,456267.94,248416
10/6/2023,10/6/23 1:00 PM,478669.62,261767
10/6/2023,10/6/23 2:00 PM,596221.13,300944
10/6/2023,10/6/23 3:00 PM,751988.12,343941
10/6/2023,10/6/23 4:00 PM,723005.41,370108
10/6/2023,10/6/23 5:00 PM,718414.53,388666
10/6/2023,10/6/23 6:00 PM,846058.21,406922
10/6/2023,10/6/23 7:00 PM,885807.5,447743
10/6/2023,10/6/23 8:00 PM,874349.97,474941
10/6/2023,10/6/23 9:00 PM,960962.23,516048
10/6/2023,10/6/23 10:00 PM,939062.97,488906
10/6/2023,10/6/23 11:00 PM,934337.17,448967
10/6/2023,10/7/23 12:00 AM,793328.61,382553
10/6/2023,10/7/23 1:00 AM,661205.85,278297
10/6/2023,10/7/23 2:00 AM,474044.92,201355
10/6/2023,10/7/23 3:00 AM,353826.5,138391
10/6/2023,10/7/23 4:00 AM,217233.86,88722
10/6/2023,10/7/23 5:00 AM,162279.43,79158
10/7/2023,10/7/23 6:00 AM,85735.49,40035
10/7/2023,10/7/23 7:00 AM,85055.13,41356
10/7/2023,10/7/23 8:00 AM,130098.69,75001
10/7/2023,10/7/23 9:00 AM,192829.49,123542
10/7/2023,10/7/23 10:00 AM,290969.39,172010
10/7/2023,10/7/23 11:00 AM,383400.29,216947
10/7/2023,10/7/23 12:00 PM,460325.48,250762
10/7/2023,10/7/23 1:00 PM,505109.47,295675
10/7/2023,10/7/23 2:00 PM,563515.31,341412
10/7/2023,10/7/23 3:00 PM,640452.71,374546
10/7/2023,10/7/23 4:00 PM,724178.96,400006
10/7/2023,10/7/23 5:00 PM,780614.72,403035
10/7/2023,10/7/23 6:00 PM,792386.51,399030
10/7/2023,10/7/23 7:00 PM,792088.26,414024
10/7/2023,10/7/23 8:00 PM,849230.74,425304
10/7/2023,10/7/23 9:00 PM,780173.12,426211
10/7/2023,10/7/23 10:00 PM,794635.76,434575
10/7/2023,10/7/23 11:00 PM,729688.49,402338
10/7/2023,10/8/23 12:00 AM,662020.38,374557
10/7/2023,10/8/23 1:00 AM,559799.19,282465
10/7/2023,10/8/23 2:00 AM,345764.69,205739
10/7/2023,10/8/23 3:00 AM,214489.01,138414
10/7/2023,10/8/23 4:00 AM,140022.08,92168
10/7/2023,10/8/23 5:00 AM,140251.15,81982
10/8/2023,10/8/23 6:00 AM,62424.85,40059
10/8/2023,10/8/23 7:00 AM,60369.38,35450
10/8/2023,10/8/23 8:00 AM,99261.85,61321
10/8/2023,10/8/23 9:00 AM,182937.98,100491
10/8/2023,10/8/23 10:00 AM,274530.32,134702
10/8/2023,10/8/23 11:00 AM,315931.47,176480
10/8/2023,10/8/23 12:00 PM,408476.4,219473
10/8/2023,10/8/23 1:00 PM,449437.96,257342
10/8/2023,10/8/23 2:00 PM,513502.98,281356
10/8/2023,10/8/23 3:00 PM,549445.66,303563
10/8/2023,10/8/23 4:00 PM,628255.1,322088
10/8/2023,10/8/23 5:00 PM,654717.63,346867
10/8/2023,10/8/23 6:00 PM,664277.55,376019
10/8/2023,10/8/23 7:00 PM,685373.6,396533
10/8/2023,10/8/23 8:00 PM,730677.38,393163
10/8/2023,10/8/23 9:00 PM,631242.51,358481
10/8/2023,10/8/23 10:00 PM,619131.63,311576
10/8/2023,10/8/23 11:00 PM,495371.85,237720
10/8/2023,10/9/23 12:00 AM,364694.74,184862
10/8/2023,10/9/23 1:00 AM,224208.08,125108
10/8/2023,10/9/23 2:00 AM,184617.58,93463
10/8/2023,10/9/23 3:00 AM,124165.85,65182
10/8/2023,10/9/23 4:00 AM,83974.61,46381
10/8/2023,10/9/23 5:00 AM,66554.66,42377
10/9/2023,10/9/23 6:00 AM,35125.13,19945
10/9/2023,10/9/23 7:00 AM,45332.5,21498
10/9/2023,10/9/23 8:00 AM,62203.17,35630
10/9/2023,10/9/23 9:00 AM,109549.7,66229
10/9/2023,10/9/23 10:00 AM,211425.15,119852
10/9/2023,10/9/23 11:00 AM,305635.26,179163
10/9/2023,10/9/23 12:00 PM,387970.83,220428
10/9/2023,10/9/23 1:00 PM,450161.1,249297
10/9/2023,10/9/23 2:00 PM,507714.32,276040
10/9/2023,10/9/23 3:00 PM,457267.11,275558
10/9/2023,10/9/23 4:00 PM,515446.09,285773
10/9/2023,10/9/23 5:00 PM,605790.97,299714
10/9/2023,10/9/23 6:00 PM,635367.61,304278
10/9/2023,10/9/23 7:00 PM,565417.6,282692
10/9/2023,10/9/23 8:00 PM,543508.61,272207
10/9/2023,10/9/23 9:00 PM,500438.31,282665
10/9/2023,10/9/23 10:00 PM,447960.04,255996
10/9/2023,10/9/23 11:00 PM,368152.33,192328
10/9/2023,10/10/23 12:00 AM,254545.3,139897
10/9/2023,10/10/23 1:00 AM,178917.76,99155
10/9/2023,10/10/23 2:00 AM,119337.84,64014
10/9/2023,10/10/23 3:00 AM,109665.57,44376
10/9/2023,10/10/23 4:00 AM,82377.81,26529
10/9/2023,10/10/23 5:00 AM,66804.19,35889
10/10/2023,10/10/23 6:00 AM,33557.17,13102
10/10/2023,10/10/23 7:00 AM,42270.98,16567
10/10/2023,10/10/23 8:00 AM,46463.34,36444
10/10/2023,10/10/23 9:00 AM,110633.25,95533
10/10/2023,10/10/23 10:00 AM,239631.15,192541
10/10/2023,10/10/23 11:00 AM,384596.46,284689
10/10/2023,10/10/23 12:00 PM,486569.34,344191
10/10/2023,10/10/23 1:00 PM,541556.28,371932
10/10/2023,10/10/23 2:00 PM,618693.77,378582
10/10/2023,10/10/23 3:00 PM,563981.06,375220
10/10/2023,10/10/23 4:00 PM,594149.97,385030
10/10/2023,10/10/23 5:00 PM,589100.05,397274
10/10/2023,10/10/23 6:00 PM,613548.66,392128
10/10/2023,10/10/23 7:00 PM,573586.54,367372
10/10/2023,10/10/23 8:00 PM,537884.65,346827
10/10/2023,10/10/23 9:00 PM,465854.73,275564
10/10/2023,10/10/23 10:00 PM,359567.7,212885
10/10/2023,10/10/23 11:00 PM,265159.73,163870
10/10/2023,10/11/23 12:00 AM,220206.05,131907
10/10/2023,10/11/23 1:00 AM,196843.3,98286
10/10/2023,10/11/23 2:00 AM,205760.02,76626
10/10/2023,10/11/23 3:00 AM,165499.23,47587
10/10/2023,10/11/23 4:00 AM,134198.86,34140
10/10/2023,10/11/23 5:00 AM,175911.27,33561
10/11/2023,10/11/23 6:00 AM,99761.91,19328
10/11/2023,10/11/23 7:00 AM,47799.13,22984
10/11/2023,10/11/23 8:00 AM,51697.3,33928
10/11/2023,10/11/23 9:00 AM,101676.84,64248
10/11/2023,10/11/23 10:00 AM,151825.01,110539
10/11/2023,10/11/23 11:00 AM,248393.07,165469
10/11/2023,10/11/23 12:00 PM,309936.21,227106
10/11/2023,10/11/23 1:00 PM,380005.56,244538
10/11/2023,10/11/23 2:00 PM,421118.32,251856
10/11/2023,10/11/23 3:00 PM,424390.71,264003
10/11/2023,10/11/23 4:00 PM,434095.02,271222
10/11/2023,10/11/23 5:00 PM,469392.98,298289
10/11/2023,10/11/23 6:00 PM,486459.9,318532
10/11/2023,10/11/23 7:00 PM,488287.92,330703
10/11/2023,10/11/23 8:00 PM,555310.98,343323
10/11/2023,10/11/23 9:00 PM,485871.64,330323
10/11/2023,10/11/23 10:00 PM,486529.04,277326
10/11/2023,10/11/23 11:00 PM,395597.58,220707
10/11/2023,10/12/23 12:00 AM,392825.67,184335
10/11/2023,10/12/23 1:00 AM,231389.79,115721
10/11/2023,10/12/23 2:00 AM,150712.62,68813
10/11/2023,10/12/23 3:00 AM,102330.57,49537
10/11/2023,10/12/23 4:00 AM,85028.28,41204
10/11/2023,10/12/23 5:00 AM,110601.32,42439
10/12/2023,10/12/23 6:00 AM,69402.91,22292
10/12/2023,10/12/23 7:00 AM,75930.2,29508
10/12/2023,10/12/23 8:00 AM,66868.62,38185
10/12/2023,10/12/23 9:00 AM,89029.95,53478
10/12/2023,10/12/23 10:00 AM,153272.09,89716
10/12/2023,10/12/23 11:00 AM,244274.28,135789
10/12/2023,10/12/23 12:00 PM,285930.3,169351
10/12/2023,10/12/23 1:00 PM,339624.72,194210
10/12/2023,10/12/23 2:00 PM,392891.18,212268
10/12/2023,10/12/23 3:00 PM,402328.24,219089
10/12/2023,10/12/23 4:00 PM,447139.76,229404
10/12/2023,10/12/23 5:00 PM,477840,257398
10/12/2023,10/12/23 6:00 PM,534090.11,292752
10/12/2023,10/12/23 7:00 PM,519386.3,317947
10/12/2023,10/12/23 8:00 PM,531314.78,329212
10/12/2023,10/12/23 9:00 PM,582202.02,309235
10/12/2023,10/12/23 10:00 PM,523813.7,276438
10/12/2023,10/12/23 11:00 PM,422860.7,218477
10/12/2023,10/13/23 12:00 AM,342631.78,182007
10/12/2023,10/13/23 1:00 AM,297138.88,153637
10/12/2023,10/13/23 2:00 AM,248290.7,110348
10/12/2023,10/13/23 3:00 AM,180900.71,73629
10/12/2023,10/13/23 4:00 AM,117386.55,57837
10/12/2023,10/13/23 5:00 AM,117901.41,58257
10/13/2023,10/13/23 6:00 AM,56144.46,27337
10/13/2023,10/13/23 7:00 AM,64249.77,33039
10/13/2023,10/13/23 8:00 AM,95135.06,53856
10/13/2023,10/13/23 9:00 AM,153172.46,89711
10/13/2023,10/13/23 10:00 AM,224424.94,138127
10/13/2023,10/13/23 11:00 AM,316404.3,186510
10/13/2023,10/13/23 12:00 PM,404762.99,243634
10/13/2023,10/13/23 1:00 PM,478568.81,275714
10/13/2023,10/13/23 2:00 PM,603060.76,310501
10/13/2023,10/13/23 3:00 PM,602267.21,320437
10/13/2023,10/13/23 4:00 PM,586352.91,342627
10/13/2023,10/13/23 5:00 PM,637754.93,392292
10/13/2023,10/13/23 6:00 PM,709781.63,417314
10/13/2023,10/13/23 7:00 PM,944378.22,523729
10/13/2023,10/13/23 8:00 PM,1024401.83,567172
10/13/2023,10/13/23 9:00 PM,1018344.09,511570
10/13/2023,10/13/23 10:00 PM,957237.68,462515
10/13/2023,10/13/23 11:00 PM,840549.78,407223
10/13/2023,10/14/23 12:00 AM,728868.31,336195
10/13/2023,10/14/23 1:00 AM,659004.62,284642
10/13/2023,10/14/23 2:00 AM,431283.09,197227
10/13/2023,10/14/23 3:00 AM,311172.6,150002
10/13/2023,10/14/23 4:00 AM,217003.47,109063
10/13/2023,10/14/23 5:00 AM,191855.73,100106
10/14/2023,10/14/23 6:00 AM,88132.82,50417
10/14/2023,10/14/23 7:00 AM,98612.75,57546
10/14/2023,10/14/23 8:00 AM,114895.25,77949
10/14/2023,10/14/23 9:00 AM,157712.54,107032
10/14/2023,10/14/23 10:00 AM,251025.76,144060
10/14/2023,10/14/23 11:00 AM,314103.74,191943
10/14/2023,10/14/23 12:00 PM,432446.68,262267
10/14/2023,10/14/23 1:00 PM,495026.35,294480
10/14/2023,10/14/23 2:00 PM,600053.99,344708
10/14/2023,10/14/23 3:00 PM,602117.68,357815
10/14/2023,10/14/23 4:00 PM,629794.78,368199
10/14/2023,10/14/23 5:00 PM,626162.35,394059
10/14/2023,10/14/23 6:00 PM,652346.08,389720
10/14/2023,10/14/23 7:00 PM,702772.49,426611
10/14/2023,10/14/23 8:00 PM,776292.34,434431
10/14/2023,10/14/23 9:00 PM,856852.83,451093
10/14/2023,10/14/23 10:00 PM,910771.49,469415
10/14/2023,10/14/23 11:00 PM,797732.82,455870
10/14/2023,10/15/23 12:00 AM,749195.44,433740
10/14/2023,10/15/23 1:00 AM,554559.91,327920
10/14/2023,10/15/23 2:00 AM,477712.15,254797
10/14/2023,10/15/23 3:00 AM,340999.49,170306
10/14/2023,10/15/23 4:00 AM,223618.66,124701
10/14/2023,10/15/23 5:00 AM,186082.93,98587
10/15/2023,10/15/23 6:00 AM,86402.66,52399
10/15/2023,10/15/23 7:00 AM,80437.89,54562
10/15/2023,10/15/23 8:00 AM,138727,89633
10/15/2023,10/15/23 9:00 AM,205297.73,115411
10/15/2023,10/15/23 10:00 AM,264800.82,148427
10/15/2023,10/15/23 11:00 AM,353613.37,197950
10/15/2023,10/15/23 12:00 PM,398089.81,230875
10/15/2023,10/15/23 1:00 PM,552692.14,267018
10/15/2023,10/15/23 2:00 PM,591892.23,291549
10/15/2023,10/15/23 3:00 PM,621935.55,317094
10/15/2023,10/15/23 4:00 PM,614278.72,356121
10/15/2023,10/15/23 5:00 PM,587383.63,344315
10/15/2023,10/15/23 6:00 PM,543369.37,341139
10/15/2023,10/15/23 7:00 PM,589439.32,346449
10/15/2023,10/15/23 8:00 PM,581593.54,354496
10/15/2023,10/15/23 9:00 PM,634054.93,358309
10/15/2023,10/15/23 10:00 PM,550848.05,306488
10/15/2023,10/15/23 11:00 PM,472832.89,254284
10/15/2023,10/16/23 12:00 AM,399652.42,194631
10/15/2023,10/16/23 1:00 AM,283763.05,132107
10/15/2023,10/16/23 2:00 AM,191819.47,94239
10/15/2023,10/16/23 3:00 AM,129953.6,57453
10/15/2023,10/16/23 4:00 AM,63896.02,38092
10/15/2023,10/16/23 5:00 AM,51976,30151
10/16/2023,10/16/23 6:00 AM,31542.34,16170
10/16/2023,10/16/23 7:00 AM,25802.68,16636
10/16/2023,10/16/23 8:00 AM,45251.47,32164
10/16/2023,10/16/23 9:00 AM,114898.86,78529
10/16/2023,10/16/23 10:00 AM,177893.34,128825
10/16/2023,10/16/23 11:00 AM,280052.84,168676
10/16/2023,10/16/23 12:00 PM,361906.43,196341
10/16/2023,10/16/23 1:00 PM,453591.6,234838
10/16/2023,10/16/23 2:00 PM,385957.77,251450
10/16/2023,10/16/23 3:00 PM,435804.72,262900
10/16/2023,10/16/23 4:00 PM,491973.4,285999
10/16/2023,10/16/23 5:00 PM,535019.95,276607
10/16/2023,10/16/23 6:00 PM,603842.52,306448
10/16/2023,10/16/23 7:00 PM,658523.1,346646
10/16/2023,10/16/23 8:00 PM,592889.22,308149
10/16/2023,10/16/23 9:00 PM,488519.06,258321
10/16/2023,10/16/23 10:00 PM,406973.41,228895
10/16/2023,10/16/23 11:00 PM,281173.03,156855
10/16/2023,10/17/23 12:00 AM,213574.27,119509
10/16/2023,10/17/23 1:00 AM,190185.1,89218
10/16/2023,10/17/23 2:00 AM,156151.81,72593
10/16/2023,10/17/23 3:00 AM,102789.65,48603
10/16/2023,10/17/23 4:00 AM,81025.57,32196
10/16/2023,10/17/23 5:00 AM,69862.18,23239
10/17/2023,10/17/23 6:00 AM,28857.58,10745
10/17/2023,10/17/23 7:00 AM,27091.15,15545
10/17/2023,10/17/23 8:00 AM,59553.51,39067
10/17/2023,10/17/23 9:00 AM,136632.17,106094
10/17/2023,10/17/23 10:00 AM,229646.6,181945
10/17/2023,10/17/23 11:00 AM,296132.7,223697
10/17/2023,10/17/23 12:00 PM,273815.55,204084
10/17/2023,10/17/23 1:00 PM,217415.16,180458
10/17/2023,10/17/23 2:00 PM,241986.87,179185
10/17/2023,10/17/23 3:00 PM,250221.91,168874
10/17/2023,10/17/23 4:00 PM,285510.73,191046
10/17/2023,10/17/23 5:00 PM,350430.72,204398
10/17/2023,10/17/23 6:00 PM,365562.38,222018
10/17/2023,10/17/23 7:00 PM,371076.02,220757
10/17/2023,10/17/23 8:00 PM,397119.46,210354
10/17/2023,10/17/23 9:00 PM,414028.65,175923
10/17/2023,10/17/23 10:00 PM,321930.97,147420
10/17/2023,10/17/23 11:00 PM,329120.63,120609
10/17/2023,10/18/23 12:00 AM,242097.37,88251
10/17/2023,10/18/23 1:00 AM,174704.78,63158
10/17/2023,10/18/23 2:00 AM,130773.83,43850
10/17/2023,10/18/23 3:00 AM,152622.83,29672
10/17/2023,10/18/23 4:00 AM,66966.69,23337
10/17/2023,10/18/23 5:00 AM,67763.74,19676
10/18/2023,10/18/23 6:00 AM,19739.39,6016
10/18/2023,10/18/23 7:00 AM,20149.33,8424
10/18/2023,10/18/23 8:00 AM,17498.48,14350
10/18/2023,10/18/23 9:00 AM,38344.79,27948
10/18/2023,10/18/23 10:00 AM,80313.16,49841
10/18/2023,10/18/23 11:00 AM,130769.69,74600
10/18/2023,10/18/23 12:00 PM,150402.33,94475
10/18/2023,10/18/23 1:00 PM,199059,102289
10/18/2023,10/18/23 2:00 PM,190599.14,97544
10/18/2023,10/18/23 3:00 PM,200799.32,105678
10/18/2023,10/18/23 4:00 PM,259783.91,136090
